index,ood_subset,current_branch,absent_assets,routed_skill,original_demo_ids,grounded_tier,grounded_demo_ids,grounded_top_similarity,graded_tier,graded_demo_ids,train_similarity_bar
144,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
145,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
146,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
147,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
148,plate_missing,some_absent,"[""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
149,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
150,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
151,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
152,bowl_missing,some_absent,"[""bowl""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
153,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
154,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
155,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
156,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
157,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
158,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
159,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
160,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
161,plate_missing,some_absent,"[""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
162,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
163,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
164,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
165,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
166,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
167,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
168,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
169,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
170,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
171,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
172,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
173,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
174,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
175,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
176,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
177,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
178,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
179,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
180,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
181,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
182,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
183,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
184,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
185,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
186,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
187,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
188,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
189,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
190,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
191,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
192,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
193,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
194,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
195,plate_missing,some_absent,"[""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
196,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
197,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
198,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
199,both_missing,some_absent,"[""bowl"",""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
200,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
201,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
202,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
203,bowl_missing,some_absent,"[""bowl""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
204,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
205,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
206,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
207,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
208,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
209,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
210,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
211,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
212,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
213,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
214,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
215,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
216,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
217,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
218,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
219,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
220,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
221,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
222,plate_missing,some_absent,"[""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
223,bowl_missing,some_absent,"[""bowl""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
224,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
225,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
226,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
227,both_missing,some_absent,"[""bowl"",""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
228,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
229,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
230,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
231,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
232,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
233,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
234,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
235,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
236,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
237,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
238,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
239,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
240,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
241,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
242,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,2781,228,225,6705]",grounded,"[3458,2781,228,225,6705]",0.7081499099731445,abstract,[],0.9034629464149475
243,both_missing,some_absent,"[""bowl"",""plate""]",dog_check_environment,"[1856,95,1959,659,1099]",abstract,[],,abstract,[],0.9034629464149475
